Date,Close
2008-09-17,23.629999
2008-09-18,24.570000
2008-09-19,25.360001
2008-09-22,24.420000
2008-09-23,24.219999
2008-09-24,24.309999
2008-09-25,24.750000
2008-09-26,24.780001
2008-09-29,22.600000
2008-09-30,23.750000
2008-10-01,23.260000
2008-10-02,22.230000
2008-10-03,21.980000
2008-10-06,21.100000
2008-10-07,19.830000
2008-10-08,19.670000
2008-10-09,18.959999
2008-10-10,18.830000
2008-10-13,21.080000
2008-10-14,20.280001
2008-10-15,18.670000
2008-10-16,19.540001
2008-10-17,19.490000
2008-10-20,20.129999
2008-10-21,19.070000
2008-10-22,18.200001
2008-10-23,18.129999
2008-10-24,17.660000
2008-10-27,17.200001
2008-10-28,19.020000
2008-10-29,18.840000
2008-10-30,19.320000
2008-10-31,19.410000
2008-11-03,19.309999
2008-11-04,19.990000
2008-11-05,18.910000
2008-11-06,17.910000
2008-11-07,18.370001
2008-11-10,18.010000
2008-11-11,17.639999
2008-11-12,16.719999
2008-11-13,17.750000
2008-11-14,16.870001
2008-11-17,16.400000
2008-11-18,16.660000
2008-11-19,15.670000
2008-11-20,14.930000
2008-11-21,15.760000
2008-11-24,16.719999
2008-11-25,16.510000
2008-11-26,17.280001
2008-11-28,17.270000
2008-12-01,15.900000
2008-12-02,16.450001
2008-12-03,16.889999
2008-12-04,16.200001
2008-12-05,16.830000
2008-12-08,17.660000
2008-12-09,17.549999
2008-12-10,17.690001
2008-12-11,17.090000
2008-12-12,17.520000
2008-12-15,17.200001
2008-12-16,18.040001
2008-12-17,17.830000
2008-12-18,17.400000
2008-12-19,17.440001
2008-12-22,17.059999
2008-12-23,16.900000
2008-12-24,16.930000
2008-12-26,16.969999
2008-12-29,16.850000
2008-12-30,17.250000
2008-12-31,17.450001
2009-01-02,18.160000
2009-01-05,18.170000
2009-01-06,18.719999
2009-01-07,18.070000
2009-01-08,18.219999
2009-01-09,17.770000
2009-01-12,17.480000
2009-01-13,17.480000
2009-01-14,16.840000
2009-01-15,17.000000
2009-01-16,17.170000
2009-01-20,16.219999
2009-01-21,17.070000
2009-01-22,16.660000
2009-01-23,16.910000
2009-01-26,17.080000
2009-01-27,17.290001
2009-01-28,17.870001
2009-01-29,17.290001
2009-01-30,16.850000
2009-02-02,17.070000
2009-02-03,17.340000
2009-02-04,17.440001
2009-02-05,17.830000
2009-02-06,18.440001
2009-02-09,18.459999
2009-02-10,17.680000
2009-02-11,17.770000
2009-02-12,17.889999
2009-02-13,17.860001
2009-02-17,17.070000
2009-02-18,17.129999
2009-02-19,16.600000
2009-02-20,16.600000
2009-02-23,15.890000
2009-02-24,16.459999
2009-02-25,16.410000
2009-02-26,16.200001
2009-02-27,16.160000
2009-03-02,15.600000
2009-03-03,15.620000
2009-03-04,16.040001
2009-03-05,15.470000
2009-03-06,15.330000
2009-03-09,14.970000
2009-03-10,16.059999
2009-03-11,16.379999
2009-03-12,16.870001
2009-03-13,16.860001
2009-03-16,16.559999
2009-03-17,17.200001
2009-03-18,17.490000
2009-03-19,17.510000
2009-03-20,17.200001
2009-03-23,18.299999
2009-03-24,17.969999
2009-03-25,18.010000
2009-03-26,18.750000
2009-03-27,18.230000
2009-03-30,17.719999
2009-03-31,18.059999
2009-04-01,18.440001
2009-04-02,19.049999
2009-04-03,19.330000
2009-04-06,19.110001
2009-04-07,18.590000
2009-04-08,18.930000
2009-04-09,19.570000
2009-04-13,19.469999
2009-04-14,19.260000
2009-04-15,19.170000
2009-04-16,19.780001
2009-04-17,19.760000
2009-04-20,19.090000
2009-04-21,19.500000
2009-04-22,19.559999
2009-04-23,19.600000
2009-04-24,20.110001
2009-04-27,19.940001
2009-04-28,19.850000
2009-04-29,20.299999
2009-04-30,20.370001
2009-05-01,20.490000
2009-05-04,20.920000
2009-05-05,20.820000
2009-05-06,20.830000
2009-05-07,20.180000
2009-05-08,20.230000
2009-05-11,20.190001
2009-05-12,20.040001
2009-05-13,19.530001
2009-05-14,19.820000
2009-05-15,19.820000
2009-05-18,20.360001
2009-05-19,20.490000
2009-05-20,20.360001
2009-05-21,20.049999
2009-05-22,19.959999
2009-05-26,20.610001
2009-05-27,20.459999
2009-05-28,20.709999
2009-05-29,20.950001
2009-06-01,21.650000
2009-06-02,21.559999
2009-06-03,21.440001
2009-06-04,21.780001
2009-06-05,21.850000
2009-06-08,21.780001
2009-06-09,22.020000
2009-06-10,22.010000
2009-06-11,22.100000
2009-06-12,22.049999
2009-06-15,21.680000
2009-06-16,21.430000
2009-06-17,21.559999
2009-06-18,21.480000
2009-06-19,21.719999
2009-06-22,21.090000
2009-06-23,21.070000
2009-06-24,21.350000
2009-06-25,21.750000
2009-06-26,21.790001
2009-06-29,21.910000
2009-06-30,21.780001
2009-07-01,21.940001
2009-07-02,21.410000
2009-07-06,21.309999
2009-07-07,20.790001
2009-07-08,20.790001
2009-07-09,20.910000
2009-07-10,20.980000
2009-07-13,21.430000
2009-07-14,21.510000
2009-07-15,22.410000
2009-07-16,22.780001
2009-07-17,22.969999
2009-07-20,23.209999
2009-07-21,23.309999
2009-07-22,23.440001
2009-07-23,23.900000
2009-07-24,23.760000
2009-07-27,23.709999
2009-07-28,23.770000
2009-07-29,23.709999
2009-07-30,23.830000
2009-07-31,23.770000
2009-08-03,24.120001
2009-08-04,24.120001
2009-08-05,23.900000
2009-08-06,23.730000
2009-08-07,23.990000
2009-08-10,23.870001
2009-08-11,23.629999
2009-08-12,24.030001
2009-08-13,24.250000
2009-08-14,24.010000
2009-08-17,23.370001
2009-08-18,23.730000
2009-08-19,23.840000
2009-08-20,24.070000
2009-08-21,24.440001
2009-08-24,24.410000
2009-08-25,24.440001
2009-08-26,24.469999
2009-08-27,24.549999
2009-08-28,24.629999
2009-08-31,24.389999
2009-09-01,23.920000
2009-09-02,23.910000
2009-09-03,24.080000
2009-09-04,24.480000
2009-09-08,24.680000
2009-09-09,24.900000
2009-09-10,25.240000
2009-09-11,25.200001
2009-09-14,25.240000
2009-09-15,25.389999
2009-09-16,25.650000
2009-09-17,25.580000
2009-09-18,25.620001
2009-09-21,25.639999
2009-09-22,25.760000
2009-09-23,25.670000
2009-09-24,25.469999
2009-09-25,25.280001
2009-09-28,25.740000
2009-09-29,25.549999
2009-09-30,25.590000
2009-10-01,24.840000
2009-10-02,24.730000
2009-10-05,24.980000
2009-10-06,25.440001
2009-10-07,25.549999
2009-10-08,25.660000
2009-10-09,25.980000
2009-10-12,26.049999
2009-10-13,26.049999
2009-10-14,26.440001
2009-10-15,26.410000
2009-10-16,26.129999
2009-10-19,26.379999
2009-10-20,26.340000
2009-10-21,26.260000
2009-10-22,26.400000
2009-10-23,26.280001
2009-10-26,26.170000
2009-10-27,25.900000
2009-10-28,25.410000
2009-10-29,25.900000
2009-10-30,25.260000
2009-11-02,25.350000
2009-11-03,25.330000
2009-11-04,25.490000
2009-11-05,26.070000
2009-11-06,26.110001
2009-11-09,26.670000
2009-11-10,26.650000
2009-11-11,26.809999
2009-11-12,26.670000
2009-11-13,26.910000
2009-11-16,27.230000
2009-11-17,27.360001
2009-11-18,27.200001
2009-11-19,26.740000
2009-11-20,26.580000
2009-11-23,27.000000
2009-11-24,26.879999
2009-11-25,26.930000
2009-11-27,26.480000
2009-11-30,26.540001
2009-12-01,26.940001
2009-12-02,26.959999
2009-12-03,26.889999
2009-12-04,27.160000
2009-12-07,27.059999
2009-12-08,26.860001
2009-12-09,27.080000
2009-12-10,27.180000
2009-12-11,27.100000
2009-12-14,27.370001
2009-12-15,27.240000
2009-12-16,27.370001
2009-12-17,27.049999
2009-12-18,27.459999
2009-12-21,27.639999
2009-12-22,27.809999
2009-12-23,27.990000
2009-12-24,28.260000
2009-12-28,28.299999
2009-12-29,28.270000
2009-12-30,28.400000
2009-12-31,28.100000
2010-01-04,28.549999
2010-01-05,28.540001
2010-01-06,28.330000
2010-01-07,28.219999
2010-01-08,28.430000
2010-01-11,28.309999
2010-01-12,27.959999
2010-01-13,28.240000
2010-01-14,28.430000
2010-01-15,28.040001
2010-01-19,28.480000
2010-01-20,28.100000
2010-01-21,27.830000
2010-01-22,26.790001
2010-01-25,26.959999
2010-01-26,26.930000
2010-01-27,27.110001
2010-01-28,26.350000
2010-01-29,25.809999
2010-02-01,26.209999
2010-02-02,26.420000
2010-02-03,26.500000
2010-02-04,25.709999
2010-02-05,25.969999
2010-02-08,25.850000
2010-02-09,26.110001
2010-02-10,26.059999
2010-02-11,26.389999
2010-02-12,26.440001
2010-02-16,26.860001
2010-02-17,26.969999
2010-02-18,27.200001
2010-02-19,27.180000
2010-02-22,27.110001
2010-02-23,26.730000
2010-02-24,27.000000
2010-02-25,26.930000
2010-02-26,26.940001
2010-03-01,27.389999
2010-03-02,27.370001
2010-03-03,27.379999
2010-03-04,27.520000
2010-03-05,27.910000
2010-03-08,27.990000
2010-03-09,28.100000
2010-03-10,28.330000
2010-03-11,28.430000
2010-03-12,28.430000
2010-03-15,28.340000
2010-03-16,28.549999
2010-03-17,28.700001
2010-03-18,28.730000
2010-03-19,28.469999
2010-03-22,28.709999
2010-03-23,28.990000
2010-03-24,28.770000
2010-03-25,28.820000
2010-03-26,28.780001
2010-03-29,28.799999
2010-03-30,28.930000
2010-03-31,28.750000
2010-04-01,28.770000
2010-04-05,29.150000
2010-04-06,29.180000
2010-04-07,29.120001
2010-04-08,29.110001
2010-04-09,29.350000
2010-04-12,29.459999
2010-04-13,29.540001
2010-04-14,30.090000
2010-04-15,30.219999
2010-04-16,29.820000
2010-04-19,29.820000
2010-04-20,30.030001
2010-04-21,30.129999
2010-04-22,30.230000
2010-04-23,30.389999
2010-04-26,30.340000
2010-04-27,29.719999
2010-04-28,29.760000
2010-04-29,30.080000
2010-04-30,29.370001
2010-05-03,29.790001
2010-05-04,28.900000
2010-05-05,28.690001
2010-05-06,27.760000
2010-05-07,27.110001
2010-05-10,28.440001
2010-05-11,28.350000
2010-05-12,29.020000
2010-05-13,28.660000
2010-05-14,28.030001
2010-05-17,28.110001
2010-05-18,27.650000
2010-05-19,27.469999
2010-05-20,26.469999
2010-05-21,26.760000
2010-05-24,26.590000
2010-05-25,26.530001
2010-05-26,26.330000
2010-05-27,27.290001
2010-05-28,27.020000
2010-06-01,26.670000
2010-06-02,27.270000
2010-06-03,27.620001
2010-06-04,26.690001
2010-06-07,26.139999
2010-06-08,26.129999
2010-06-09,25.950001
2010-06-10,26.629999
2010-06-11,26.950001
2010-06-14,26.889999
2010-06-15,27.690001
2010-06-16,27.740000
2010-06-17,27.850000
2010-06-18,27.870001
2010-06-21,27.650000
2010-06-22,27.350000
2010-06-23,27.250000
2010-06-24,26.740000
2010-06-25,26.690001
2010-06-28,26.750000
2010-06-29,25.700001
2010-06-30,25.330000
2010-07-01,25.240000
2010-07-02,25.160000
2010-07-06,25.290001
2010-07-07,26.230000
2010-07-08,26.370001
2010-07-09,26.549999
2010-07-12,26.700001
2010-07-13,27.160000
2010-07-14,27.360001
2010-07-15,27.350000
2010-07-16,26.530001
2010-07-19,26.820000
2010-07-20,27.020000
2010-07-21,26.620001
2010-07-22,27.370001
2010-07-23,27.600000
2010-07-26,27.840000
2010-07-27,27.830000
2010-07-28,27.510000
2010-07-29,27.250000
2010-07-30,27.150000
2010-08-02,27.670000
2010-08-03,27.549999
2010-08-04,27.760000
2010-08-05,27.620001
2010-08-06,27.549999
2010-08-09,27.719999
2010-08-10,27.340000
2010-08-11,26.580000
2010-08-12,26.139999
2010-08-13,25.959999
2010-08-16,26.080000
2010-08-17,26.410000
2010-08-18,26.530001
2010-08-19,26.180000
2010-08-20,26.200001
2010-08-23,25.940001
2010-08-24,25.530001
2010-08-25,25.690001
2010-08-26,25.420000
2010-08-27,25.790001
2010-08-30,25.450001
2010-08-31,25.299999
2010-09-01,25.990000
2010-09-02,26.260000
2010-09-03,26.700001
2010-09-07,26.430000
2010-09-08,26.540001
2010-09-09,26.580000
2010-09-10,26.580000
2010-09-13,27.150000
2010-09-14,27.290001
2010-09-15,27.450001
2010-09-16,27.600000
2010-09-17,27.740000
2010-09-20,28.170000
2010-09-21,28.129999
2010-09-22,27.950001
2010-09-23,27.940001
2010-09-24,28.570000
2010-09-27,28.510000
2010-09-28,28.590000
2010-09-29,28.620001
2010-09-30,28.459999
2010-10-01,28.450001
2010-10-04,28.139999
2010-10-05,28.780001
2010-10-06,28.520000
2010-10-07,28.590000
2010-10-08,28.799999
2010-10-11,28.820000
2010-10-12,29.020000
2010-10-13,29.309999
2010-10-14,29.330000
2010-10-15,29.850000
2010-10-18,29.969999
2010-10-19,29.430000
2010-10-20,29.670000
2010-10-21,29.700001
2010-10-22,29.920000
2010-10-25,30.049999
2010-10-26,30.070000
2010-10-27,30.240000
2010-10-28,30.250000
2010-10-29,30.280001
2010-11-01,30.330000
2010-11-02,30.639999
2010-11-03,30.799999
2010-11-04,31.299999
2010-11-05,31.330000
2010-11-08,31.360001
2010-11-09,31.230000
2010-11-10,31.320000
2010-11-11,30.809999
2010-11-12,30.389999
2010-11-15,30.280001
2010-11-16,29.730000
2010-11-17,29.740000
2010-11-18,30.280001
2010-11-19,30.379999
2010-11-22,30.570000
2010-11-23,30.139999
2010-11-24,30.700001
2010-11-26,30.559999
2010-11-29,30.379999
2010-11-30,29.980000
2010-12-01,30.680000
2010-12-02,31.070000
2010-12-03,31.200001
2010-12-06,31.240000
2010-12-07,31.250000
2010-12-08,31.500000
2010-12-09,31.520000
2010-12-10,31.709999
2010-12-13,31.590000
2010-12-14,31.570000
2010-12-15,31.389999
2010-12-16,31.510000
2010-12-17,31.600000
2010-12-20,31.590000
2010-12-21,31.600000
2010-12-22,31.590000
2010-12-23,31.540001
2010-12-27,31.610001
2010-12-28,31.580000
2010-12-29,31.620001
2010-12-30,31.570000
2010-12-31,31.490000
2011-01-03,31.879999
2011-01-04,31.889999
2011-01-05,32.119999
2011-01-06,32.389999
2011-01-07,32.310001
2011-01-10,32.400002
2011-01-11,32.480000
2011-01-12,32.770000
2011-01-13,32.750000
2011-01-14,33.060001
2011-01-18,33.160000
2011-01-19,32.860001
2011-01-20,32.570000
2011-01-21,32.360001
2011-01-24,32.830002
2011-01-25,32.910000
2011-01-26,33.110001
2011-01-27,33.279999
2011-01-28,32.529999
2011-01-31,32.759998
2011-02-01,33.360001
2011-02-02,33.480000
2011-02-03,33.509998
2011-02-04,33.779999
2011-02-07,33.980000
2011-02-08,34.110001
2011-02-09,34.029999
2011-02-10,33.919998
2011-02-11,34.070000
2011-02-14,34.160000
2011-02-15,33.980000
2011-02-16,34.240002
2011-02-17,34.320000
2011-02-18,34.290001
2011-02-22,33.369999
2011-02-23,32.860001
2011-02-24,33.029999
2011-02-25,33.509998
2011-02-28,33.520000
2011-03-01,32.939999
2011-03-02,33.119999
2011-03-03,33.720001
2011-03-04,33.490002
2011-03-07,32.990002
2011-03-08,33.220001
2011-03-09,32.959999
2011-03-10,32.279999
2011-03-11,32.480000
2011-03-14,32.340000
2011-03-15,31.870001
2011-03-16,31.090000
2011-03-17,31.340000
2011-03-18,31.410000
2011-03-21,32.029999
2011-03-22,31.930000
2011-03-23,32.119999
2011-03-24,32.639999
2011-03-25,32.730000
2011-03-28,32.570000
2011-03-29,32.810001
2011-03-30,32.910000
2011-03-31,32.849998
2011-04-01,32.820000
2011-04-04,32.669998
2011-04-05,32.669998
2011-04-06,32.869999
2011-04-07,32.860001
2011-04-08,32.669998
2011-04-11,32.590000
2011-04-12,32.270000
2011-04-13,32.520000
2011-04-14,32.430000
2011-04-15,32.349998
2011-04-18,32.060001
2011-04-19,32.189999
2011-04-20,32.970001
2011-04-21,33.270000
2011-04-25,33.340000
2011-04-26,33.590000
2011-04-27,33.779999
2011-04-28,33.770000
2011-04-29,33.830002
2011-05-02,33.660000
2011-05-03,33.500000
2011-05-04,33.400002
2011-05-05,33.270000
2011-05-06,33.400002
2011-05-09,33.520000
2011-05-10,33.840000
2011-05-11,33.549999
2011-05-12,33.770000
2011-05-13,33.349998
2011-05-16,32.820000
2011-05-17,32.759998
2011-05-18,33.070000
2011-05-19,33.110001
2011-05-20,32.900002
2011-05-23,32.349998
2011-05-24,32.200001
2011-05-25,32.389999
2011-05-26,32.610001
2011-05-27,32.779999
2011-05-31,33.270000
2011-06-01,32.529999
2011-06-02,32.570000
2011-06-03,32.090000
2011-06-06,31.830000
2011-06-07,31.760000
2011-06-08,31.440001
2011-06-09,31.500000
2011-06-10,31.020000
2011-06-13,30.990000
2011-06-14,31.430000
2011-06-15,30.840000
2011-06-16,30.700001
2011-06-17,30.600000
2011-06-20,30.709999
2011-06-21,31.350000
2011-06-22,31.129999
2011-06-23,31.420000
2011-06-24,30.900000
2011-06-27,31.309999
2011-06-28,31.750000
2011-06-29,31.969999
2011-06-30,32.419998
2011-07-01,32.959999
2011-07-05,33.020000
2011-07-06,33.169998
2011-07-07,33.630001
2011-07-08,33.459999
2011-07-11,32.830002
2011-07-12,32.459999
2011-07-13,32.540001
2011-07-14,32.209999
2011-07-15,32.630001
2011-07-18,32.439999
2011-07-19,33.330002
2011-07-20,33.150002
2011-07-21,33.279999
2011-07-22,33.689999
2011-07-25,33.580002
2011-07-26,33.689999
2011-07-27,32.660000
2011-07-28,32.680000
2011-07-29,32.389999
2011-08-01,32.310001
2011-08-02,31.549999
2011-08-03,31.980000
2011-08-04,30.480000
2011-08-05,30.219999
2011-08-08,28.389999
2011-08-09,29.719999
2011-08-10,28.549999
2011-08-11,29.879999
2011-08-12,30.049999
2011-08-15,30.610001
2011-08-16,30.250000
2011-08-17,29.990000
2011-08-18,28.320000
2011-08-19,27.590000
2011-08-22,27.770000
2011-08-23,28.910000
2011-08-24,29.129999
2011-08-25,28.629999
2011-08-26,29.320000
2011-08-29,30.209999
2011-08-30,30.299999
2011-08-31,30.299999
2011-09-01,29.940001
2011-09-02,29.160000
2011-09-06,29.000000
2011-09-07,29.870001
2011-09-08,29.700001
2011-09-09,29.000000
2011-09-12,29.389999
2011-09-13,29.790001
2011-09-14,30.320000
2011-09-15,30.840000
2011-09-16,31.090000
2011-09-19,31.020000
2011-09-20,30.830000
2011-09-21,30.400000
2011-09-22,29.410000
2011-09-23,29.740000
2011-09-26,30.129999
2011-09-27,30.510000
2011-09-28,29.990000
2011-09-29,29.900000
2011-09-30,29.049999
2011-10-03,28.290001
2011-10-04,29.030001
2011-10-05,29.730000
2011-10-06,30.270000
2011-10-07,30.090000
2011-10-10,31.110001
2011-10-11,31.290001
2011-10-12,31.510000
2011-10-13,31.830000
2011-10-14,32.490002
2011-10-17,31.840000
2011-10-18,32.240002
2011-10-19,31.500000
2011-10-20,31.350000
2011-10-21,31.799999
2011-10-24,32.500000
2011-10-25,31.920000
2011-10-26,32.099998
2011-10-27,33.180000
2011-10-28,33.259998
2011-10-31,32.610001
2011-11-01,31.660000
2011-11-02,32.060001
2011-11-03,32.910000
2011-11-04,32.779999
2011-11-07,32.919998
2011-11-08,33.310001
2011-11-09,32.029999
2011-11-10,32.080002
2011-11-11,32.790001
2011-11-14,32.580002
2011-11-15,33.020000
2011-11-16,32.520000
2011-11-17,31.790001
2011-11-18,31.559999
2011-11-21,30.940001
2011-11-22,30.840000
2011-11-23,30.070000
2011-11-25,29.860001
2011-11-28,30.940001
2011-11-29,30.740000
2011-11-30,32.029999
2011-12-01,32.169998
2011-12-02,32.139999
2011-12-05,32.570000
2011-12-06,32.549999
2011-12-07,32.560001
2011-12-08,32.020000
2011-12-09,32.580002
2011-12-12,32.090000
2011-12-13,31.740000
2011-12-14,31.170000
2011-12-15,31.100000
2011-12-16,31.190001
2011-12-19,30.799999
2011-12-20,31.540001
2011-12-21,30.940001
2011-12-22,31.280001
2011-12-23,31.590000
2011-12-27,31.629999
2011-12-28,31.260000
2011-12-29,31.549999
2011-12-30,31.410000
2012-01-03,31.910000
2012-01-04,31.920000
2012-01-05,32.130001
2012-01-06,32.160000
2012-01-09,32.139999
2012-01-10,32.310001
2012-01-11,32.419998
2012-01-12,32.560001
2012-01-13,32.310001
2012-01-17,32.500000
2012-01-18,33.099998
2012-01-19,33.360001
2012-01-20,33.459999
2012-01-23,33.540001
2012-01-24,33.630001
2012-01-25,33.919998
2012-01-26,33.720001
2012-01-27,33.799999
2012-01-30,33.849998
2012-01-31,33.900002
2012-02-01,34.310001
2012-02-02,34.419998
2012-02-03,34.959999
2012-02-06,34.939999
2012-02-07,35.040001
2012-02-08,35.259998
2012-02-09,35.570000
2012-02-10,35.279999
2012-02-13,35.500000
2012-02-14,35.599998
2012-02-15,35.400002
2012-02-16,35.980000
2012-02-17,35.919998
2012-02-21,36.000000
2012-02-22,35.840000
2012-02-23,36.040001
2012-02-24,36.200001
2012-02-27,36.240002
2012-02-28,36.500000
2012-02-29,36.259998
2012-03-01,36.509998
2012-03-02,36.380001
2012-03-05,36.009998
2012-03-06,35.580002
2012-03-07,35.869999
2012-03-08,36.290001
2012-03-09,36.470001
2012-03-12,36.490002
2012-03-13,37.250000
2012-03-14,37.400002
2012-03-15,37.549999
2012-03-16,37.529999
2012-03-19,37.810001
2012-03-20,37.730000
2012-03-21,37.730000
2012-03-22,37.599998
2012-03-23,37.630001
2012-03-26,38.279999
2012-03-27,38.290001
2012-03-28,38.150002
2012-03-29,38.090000
2012-03-30,37.959999
2012-04-02,38.369999
2012-04-03,38.299999
2012-04-04,37.730000
2012-04-05,37.849998
2012-04-09,37.570000
2012-04-10,37.000000
2012-04-11,37.220001
2012-04-12,37.750000
2012-04-13,37.150002
2012-04-16,36.770000
2012-04-17,37.590000
2012-04-18,37.299999
2012-04-19,36.869999
2012-04-20,36.650002
2012-04-23,36.330002
2012-04-24,36.119999
2012-04-25,37.230000
2012-04-26,37.520000
2012-04-27,37.549999
2012-04-30,37.230000
2012-05-01,37.320000
2012-05-02,37.369999
2012-05-03,36.930000
2012-05-04,36.130001
2012-05-07,36.000000
2012-05-08,35.830002
2012-05-09,35.799999
2012-05-10,35.540001
2012-05-11,35.520000
2012-05-14,35.180000
2012-05-15,35.070000
2012-05-16,34.759998
2012-05-17,34.150002
2012-05-18,33.689999
2012-05-21,34.630001
2012-05-22,34.520000
2012-05-23,34.610001
2012-05-24,34.310001
2012-05-25,34.259998
2012-05-29,34.720001
2012-05-30,34.419998
2012-05-31,34.220001
2012-06-01,33.230000
2012-06-04,33.360001
2012-06-05,33.630001
2012-06-06,34.520000
2012-06-07,34.340000
2012-06-08,34.660000
2012-06-11,34.029999
2012-06-12,34.419998
2012-06-13,34.150002
2012-06-14,34.230000
2012-06-15,34.750000
2012-06-18,34.980000
2012-06-19,35.340000
2012-06-20,35.410000
2012-06-21,34.450001
2012-06-22,34.889999
2012-06-25,34.110001
2012-06-26,34.220001
2012-06-27,34.470001
2012-06-28,34.099998
2012-06-29,35.240002
2012-07-02,35.340000
2012-07-03,35.680000
2012-07-05,35.740002
2012-07-06,35.040001
2012-07-09,34.910000
2012-07-10,34.490002
2012-07-11,34.279999
2012-07-12,33.939999
2012-07-13,34.410000
2012-07-16,34.290001
2012-07-17,34.330002
2012-07-18,35.000000
2012-07-19,35.470001
2012-07-20,34.970001
2012-07-23,34.599998
2012-07-24,34.259998
2012-07-25,34.090000
2012-07-26,34.590000
2012-07-27,35.360001
2012-07-30,35.310001
2012-07-31,35.389999
2012-08-01,35.189999
2012-08-02,35.029999
2012-08-03,35.799999
2012-08-06,36.099998
2012-08-07,36.430000
2012-08-08,36.450001
2012-08-09,36.610001
2012-08-10,36.689999
2012-08-13,36.759998
2012-08-14,36.639999
2012-08-15,36.720001
2012-08-16,37.279999
2012-08-17,37.509998
2012-08-20,37.580002
2012-08-21,37.369999
2012-08-22,37.439999
2012-08-23,37.099998
2012-08-24,37.259998
2012-08-27,37.330002
2012-08-28,37.320000
2012-08-29,37.400002
2012-08-30,36.889999
2012-08-31,37.169998
2012-09-04,37.200001
2012-09-05,37.160000
2012-09-06,38.060001
2012-09-07,38.029999
2012-09-10,37.560001
2012-09-11,37.639999
2012-09-12,37.810001
2012-09-13,38.330002
2012-09-14,38.700001
2012-09-17,38.650002
2012-09-18,38.639999
2012-09-19,38.630001
2012-09-20,38.490002
2012-09-21,38.529999
2012-09-24,38.180000
2012-09-25,37.570000
2012-09-26,37.259998
2012-09-27,37.849998
2012-09-28,37.590000
2012-10-01,37.500000
2012-10-02,37.549999
2012-10-03,37.689999
2012-10-04,37.750000
2012-10-05,37.520000
2012-10-08,37.130001
2012-10-09,36.619999
2012-10-10,36.450001
2012-10-11,36.380001
2012-10-12,36.410000
2012-10-15,36.660000
2012-10-16,37.230000
2012-10-17,36.970001
2012-10-18,36.419998
2012-10-19,35.599998
2012-10-22,35.889999
2012-10-23,35.520000
2012-10-24,35.320000
2012-10-25,35.279999
2012-10-26,35.330002
2012-10-31,35.180000
2012-11-01,35.840000
2012-11-02,35.299999
2012-11-05,35.540001
2012-11-06,35.790001
2012-11-07,34.830002
2012-11-08,34.340000
2012-11-09,34.520000
2012-11-12,34.419998
2012-11-13,34.180000
2012-11-14,33.840000
2012-11-15,33.689999
2012-11-16,33.799999
2012-11-19,34.720001
2012-11-20,34.520000
2012-11-21,34.689999
2012-11-23,35.240002
2012-11-26,35.470001
2012-11-27,35.340000
2012-11-28,35.580002
2012-11-29,35.770000
2012-11-30,35.700001
2012-12-03,35.599998
2012-12-04,35.570000
2012-12-05,35.189999
2012-12-06,35.459999
2012-12-07,35.279999
2012-12-10,35.419998
2012-12-11,35.919998
2012-12-12,35.770000
2012-12-13,35.520000
2012-12-14,35.169998
2012-12-17,35.639999
2012-12-18,36.250000
2012-12-19,35.689999
2012-12-20,35.750000
2012-12-21,35.430000
2012-12-24,35.320000
2012-12-26,35.080002
2012-12-27,35.040001
2012-12-28,34.660000
2012-12-31,35.389999
2013-01-02,36.509998
2013-01-03,36.240002
2013-01-04,36.110001
2013-01-07,36.029999
2013-01-08,35.919998
2013-01-09,36.049999
2013-01-10,36.240002
2013-01-11,36.369999
2013-01-14,36.130001
2013-01-15,35.970001
2013-01-16,36.189999
2013-01-17,36.330002
2013-01-18,36.220001
2013-01-22,36.299999
2013-01-23,36.689999
2013-01-24,36.110001
2013-01-25,36.230000
2013-01-28,36.330002
2013-01-29,36.220001
2013-01-30,36.130001
2013-01-31,36.169998
2013-02-01,36.560001
2013-02-04,35.980000
2013-02-05,36.490002
2013-02-06,36.480000
2013-02-07,36.459999
2013-02-08,36.849998
2013-02-11,36.880001
2013-02-12,36.730000
2013-02-13,36.730000
2013-02-14,36.820000
2013-02-15,36.770000
2013-02-19,37.020000
2013-02-20,36.430000
2013-02-21,36.040001
2013-02-22,36.490002
2013-02-25,35.900002
2013-02-26,36.110001
2013-02-27,36.439999
2013-02-28,36.360001
2013-03-01,36.400002
2013-03-04,36.470001
2013-03-05,37.000000
2013-03-06,37.029999
2013-03-07,37.160000
2013-03-08,37.220001
2013-03-11,37.340000
2013-03-12,37.139999
2013-03-13,37.150002
2013-03-14,37.419998
2013-03-15,37.299999
2013-03-18,37.230000
2013-03-19,37.130001
2013-03-20,37.369999
2013-03-21,36.910000
2013-03-22,37.119999
2013-03-25,36.990002
2013-03-26,37.240002
2013-03-27,37.189999
2013-03-28,37.299999
2013-04-01,36.900002
2013-04-02,37.000000
2013-04-03,36.680000
2013-04-04,36.669998
2013-04-05,36.330002
2013-04-08,36.459999
2013-04-09,36.700001
2013-04-10,37.419998
2013-04-11,37.270000
2013-04-12,37.049999
2013-04-15,36.290001
2013-04-16,36.849998
2013-04-17,36.029999
2013-04-18,35.509998
2013-04-19,35.470001
2013-04-22,35.770000
2013-04-23,36.250000
2013-04-24,36.470001
2013-04-25,36.570000
2013-04-26,36.560001
2013-04-29,37.099998
2013-04-30,37.520000
2013-05-01,37.169998
2013-05-02,37.709999
2013-05-03,38.130001
2013-05-06,38.349998
